entry_id,author,date,content,label
8124567,mistiqkedi,02.09.2005 12:00 ~ 07.09.2005 11:55,"bu kadar şey yazılıp çizildikten sonra daha ne söylenebilir ki diyemediğiniz tek şehirdir belki istanbul. ne kadar yaşansa eksik kalan bölümleri olmasından veya yaşanmış şeylerin tam olarak idrakının ve izahatının mümkün olmasından. bilmiyorum.

kendine bağlamıyor bu şehir insanı. kaçma isteğini ve umutlarını yok ediyor. sonrasında geriye kalan süzülmüş ve vitamini süzgeçte kalmış bir posa oluyor. ki atsan atılmıyor, satsan alan çıkmıyor. umutsuzluğa sürüklediği bünye en ufak bir umudu bile ıskalamamak için daha fazla sarılıyor istanbula. istanbul istemiyor belki, ama acı çektiriyor.

tabii ki, güzelliği önemli olsa da, şehirleri anlamlı yapanlar içindeki yaşanmışlıklar ve kişiler oluyor hep. kaçıp kurtulunmak istenen uzaklık ve belki de farklı hayatlar oluyor. kolay kaçılamaması bir yana, her köşede her anda yaşanmış bir şeylerin olması da durumu iki kat zorlaştırıyor. peki istanbul ne kadar umursuyor bunu? zevk mi alıyor ne insanların bir şekilde kendini kaybetmesinden? şehirlere kişilik yüklemek ne derece doğru bilmiyorum, lakin şehirlerin kişilikleri içinde yaşayan ve içinde yaşayanı kalbinde yaşatan arasında belli bir oranda oluşuyor. belki bir formülü, bir matematiği yok; ama istanbul genel anlamda ayrılığın kafamdaki adıdır.

ankarada yaşayan bir insan olmamdan mı, yaşadıklarımdan mı, yoksa bir şeylere tutunma isteğinden mi bilmem, istanbul hep gizemli, ama bir yandan da'ayırıcı'. bir şekilde. iyiyle kötüyü ayırmıyor birbirinden, bir bütünü ikiye ayırıyor. yarım kalmayı umuyor insan doğal olarak, ama olmuyor da olmuyor. hep ayrılan küçük parçada hissediyor kendini. kalbinin büyük bölümü büyük parçada kalmış yaşamaya çalışmak yormaya başlıyor. henüz istanbuldan ayrılınmadan aynı sınırlar dahilinde ama ayrı hayatlar içinde yaşandığı insanın yüzüne iniyor tokat gibi.

durumu farketmekten öte düz mantığa sahip bir insan olarak bunu anlamam gerektiğinden ve anlamam imkansız olduğundan benim yiten parçalarımı aramaya başlıyorum şuursuzca istanbul sokaklarında. kör olası çöpçüler de yok halbuki, ama bulunması umulanlardan da eser yok. varsa yoksa daha fazla üzüntü, daha fazla umutlanmak. bir yandan insanın umutlarını öldürürken diğer yandan dalga geçer gibi tekrar umutlanması sağlayan çok fazla şehir yoktur eminim dünya üzerinde. ve bir süre sonra acı içinde farkediliyor ki, umut bütün kötülüklerin anasıdır. herkes annesini sever geyiği yapmayacağım, ama umutlanmak kadar da kötü bir şey olamaz galiba hayatta. umut umudu doğuruyor, bir süre daha dayanması için insana güç veriyor. ve fakat, bu bir sürenin sonu bir kez umutlanmaya başladıktan sonra hiç gelmiyor. gelse de insanın buna inanası gelmiyor.

ve bu sürecin belirsizliği, yahut da sürecin sonundaki durumun belirsizliği insanı aceleci davranmaya itiyor. acelecilik hissedilenlerin gerçekliğini değiştirmiyor. ama kalbin diğer yarısında durum böyle gözüküyor. bu kadar kısa sürede olamaz deniliyor, daha tanımıyoruz bile birbirimizi, ne derece dahil olabilirsin hayatıma? dahil olmak fiziksel ve düşünsel anlamda olmalıdır elbette ve fakat istanbul fiziksel kısmı zorlaştırıyor inadına. çaresiz kalan insan depresyondan depresyona giriyor, çıkıyor. yalama oluyor bir nevi. düzen tutmuyor sonra, hayatı boyunca bu düzensiz durumun devam edeceği kafasına işliyor ve tamamen balataları sıyırma devresi de böyle başlıyor.

sonrasında belki bir iki şey kalıyor insanın elinde. umutlarından başka tabii ki, umutlar her zaman yaralamak için ve hatıraları gözde canlandırmak için yerli yerinde duruyorlar. kişiye kalan ise ya kendini terk edip anahtarı denize fırlatmak oluyor, yahut da fırlattığı anahtarı almaya çalışırken ölmek. hangisi seçilirse seçilsin, sınırları tahminin ve tahammülün ötesinde acılarla karşılıyor insanı.

her istanbula gelindiğinde hissedilerek söylenen vay anasının yerini, olamazlar, olmamalılar alıyor. hafiften kendini terkediyor insan, ama anahtarını atacağı denizi bile olmadan..",negative
9879243,pidzameta,03.08.2006 16:16,"gitsen bi turlu
gitmesen bi turlu
anlamadim ""gitti""",negative
3601326,asabi,20.11.2003 13:29,terörün çirkin yüzü ile karşı karşıya kalmış olan yurdumun en kalabalık şehri.,negative
11265480,ladyshallot,11.10.2007 21:30,"sevgili semihacığım;
ben istanbul’u herkese soruyorum. anlattıklarını, mübalağa payına ehemmiyet vermeden dikkatle dinliyorum. hiç istemediğim, sormamak için kendimi cebretmeye karar verdiğim halde, taksim meydanı, eminönü nasıl? diyorum. ve sonunda mutlaka, (ben sekiz buçuk senedir görmedim) sözünü ilâve ediyorum. bu sözde bir çeşit öksüzlük, bir çeşit vefakârlık var."" gencecik girdiğin hapishanede ömür çürütüyorsun. ve bir de yetmezmiş gibi, istanbul'u özlemek belasına düçar olmuşsun. allah rahmetini esirgemesin.
kemal tahir, 1948 tarihli mektup",negative
4396501,juxtapose,25.05.2004 12:49 ~ 12:52,"murathan mungan'in jargonunda sehir noktasizdir.
yani ""ıstanbul""dur; istanbul degil..
oldugundan da asil durur bu haliyle.

tercihimdir.
sevgilim'dir.",positive
11403337,dirilise olan aboneligimi iptal ediyorum,05.11.2007 14:53,derya-yi dürer-bar ve bahreyn-i gevher-nisar.,positive
5605839,yarim kilo gercek,04.09.2004 03:29 ~ 03:36,ingilizceden turkceye girmis'tanbulun dogusu' anlaminda sozcuk.,positive
1481367,papalina tava,31.07.2002 18:59,bu dünyadaki en keyifli hapis cezasi.,positive
8438092,leyli,27.10.2005 13:33,"çocuğunu asma köprüde sallayan
bir annedir istanbul
ki onun
içi süt dolu
biberonudur kız kulesi
soğusun diye suya tutulan... (bkz: sunay akın)",positive
762040,gotterdamerung,29.10.2001 09:58,"7 iklimin sultani
7 tepenin bir gulu
kimbilir kimler geliyor her gun sana
kimbilir geldi gecti senden oteye
kimbilir kimler kaldi senin topraginda
biter mi dunya durdukca senin ismin soylenmekten
ama ne care var ki ayrilmak farz oldu
bunca uzuntuden emekten sonra bana verdiklerinden
ayrilsa da unutamazsin derler senin icin
acaba dogru mu?
ozler miyim seni nereye gitsem, sever miyim senden ba$kasini?
ama o ve ben ayni $ehirde nefes aldikca daraltiyorsun beni
dayanamiyorum hem bu kadar yakin
hem bu kadar uzak olmaya ey $ehirlerin sultani
kavu$turmadin beni, kavu$turamadin daha ne
nerede hani senin efsanelerin, nerede guzel hikayelerin
bir kucuk masal da bana yaziverseydin ne olurdu?",negative
1776896,oz yoda,09.11.2002 19:48,"ismi""einsten polin""(şehire doğru yürümek)ten gelmiş,tarih boyunca değişikliğe uğrayarak istanbul olmuştur",positive
1072126,neo,01.03.2002 13:30,"ankarada yasiyorsaniz gununuzun 8 saatini yolda gecirmenizin tek nedeni.arkadaslarin, asklarin, sarkilarin, anilarin, bagimliliklarin en guzeli.",positive
5705606,lebleb,13.09.2004 02:36,bir araştırmaya göre dünyanın en büyük 23. metropolü,positive
590707,glor,10.08.2001 19:32 ~ 12.07.2005 10:50,"pisliğinden, gürültüsünden, trafiğinden, hava kirliliğinden, insanlarından ve daha akla gelmeyen bir ton boktanlığından sıkıldığım ama bir türlü uzaklaşamayacağım, yerine bir türlü başka bir şehri tercih edemeyeceğim şehirdir.",negative
5313019,rearviewmirror,08.08.2004 01:40,görmeden ölmiim diyeceğiniz şehir benzeri şaheser,positive
5531694,seyuranto,28.08.2004 04:25 ~ 04:27,"an itibariyle uğruna 645 tane entry girilmiş olan, milletin sevmek için bahaneler yarattığı, insan da ""asla sahip olunamayacak pahalı bir fahişeye abayı yakma"" hissi uyandıran, içinde istanbul'lu yaşamayan bir garip şehr-i türk.",negative
11929303,baturalp dincdari,08.12.2007 17:58,sürekli uğuldayan(inleyen) şehir.,negative
8656689,skadi,07.12.2005 16:22,"güneşin battığı saatlerde evimin penceresinden bakıyorum da insanların neden bu şehre aşık olduklarını anlamak hiç zor değil. önce panjurlardan turuncu ışıklar giriyor,salonun duvarını hiç bir palette olmayan bir renge boyuyorlar. öyle bir davete sırt çevirmek mümkün değil, pencereden bakıyorum. puslu bir deniz,uzağa giden gemiler,bazen gri bile parlıyor ya, hakkında kitaplar yazılan bu şehri anlatmanın bir yolu yok. ben de denemiyorum. zaten istanbul asla dinlemiyor,sadece yaşıyor.",positive
6089854,sabian,20.10.2004 15:35,özellikle moda daki yıkık bir ev var çay bahçesinin ilerisinde kalan.oradaki bankata oturup hayaller kurmak ya da sevgilimi beklemek benim için vazgeçilemeyecek şeylerdir.bir de cem sokaktaki kilisenin kapısını çalıp kaçmak.işte istanbul benim için bunları ifade ediyor,positive
7874357,wolfmoon,19.07.2005 12:39,"neredeyse aklınıza gelebilecek her şeyin en güzelini, en iyisini, en ucuzunu, en bilmemnesini vs bulabileceğiniz yer. ama ne yazık ki iyi baharatçı yok! ya da varsa bile ben bilmiyorum. sakın mısır çarşısı demeyin. hem baharatları berbat, hem de saklama koşulları. ha bir de iyi bir kuruyemişçi yok. yani bugün aldığınızda güzel çıkan bir kuruyemişin, bir daha alındığında güzel çıkma garantisi yok. mesela ankara’daki ünal kuruyemiş’in istikrarını sağlamış bir kuruyemişçi olsa çok iyi olurdu. belki biraz tevfik ekmekçioğlu (eminönü’de hamdi et lokantası’nın ilerisinde iki tane şubesi var).",negative
8632692,naranimo,02.12.2005 23:42 ~ 08.12.2005 09:51,"güvenilir bir kaynağa göre, dünyada hakkında en çok şiir yazılmış, en çok resim yapılmış kent.. hakediyor ki yapılıyor, başka söze ne gerek..",positive
5254118,seko,03.08.2004 19:31,4 yıllığına ayrıldıgım ama en geç ayda bi kere kaçamak yaptığım bana 6 saat uzakta olan aşkım.duy beni seviyorum sen hem de eşşekler gibi.özledim seni istanbul,positive
11795655,elifina,26.11.2007 00:18,"kara sevdasina dustugum sehir.

bir sehir ki insanin yalnizligini sessizce paylasir, ruzgariyla tum kotulukleri uzaklastirir. bir sehir ki, endamini izlemek dahi mutluluk verir, gozleri dolu dolu eden bir mutluluk. arsiz bir sevgili gibidir istanbul; dunyanin neresinde olursaniz olun yanina cagirir sizi, rahat birakmaz.

aslolansa istanbul’da yasamak degil, istanbul’u yasamaktir.",positive
11201025,flu in chains,13.09.2007 16:28,içinde yaşayan insanların kin tutmaz günah keçisi.,positive
6912265,hcl,19.02.2005 04:22,"vapurdan martılara simit atmak
ve anlamak bu şehirde insanlar da martılar da ekmek kavgasında",negative
3601313,freak,20.11.2003 13:27,"20 11 2003 tarihli teror saldirilariyla beraber savas alanina donmus, yasanmayacak duruma geldigi bir kez daha anlasilan, terk edilesi, bir daha adim atilmayasi sehir.",negative
10835957,jake,07.05.2007 10:45 ~ 10:46,"lee woo jin, oh dae su'ya ""daha büyük bir hapishanede hayat nasıl?"" gibilerinden birşey söyler;
istanbul, yer yer, mesela bugün ve bu yer, na işte dünyanın en büyük hapishanesidir.",negative
11675069,2046,16.11.2007 14:01 ~ 14:06,"tarih vakfı'nın bünyesinde 3 ayda bir çıkan, editörlüğünü tan morgül ve fırat genç'in üstlendiği dergi. zoraki göç, neoliberalizmin kentsel taaruzu, kentsel dönüşüm gibi aslinda herkesi ilgilendiren, farkına vardırtmadan yapılmaya çalışanlardan kesitler sunmakla kalmıyorlar murat belge eşliğinde istanbul sokaklarını da arşınlıyorlar. ve kendilerini de şöyle anlatıyorlar,

"" manifestist

(...)

istanbul, şehrin kültür haritasındaki yolları takip edenler gibi, bu haritaya yeni yollar çizenlerin, kültür topoğrafyasını değiştirenlerin sözlerine, görüntülerine, sedalarına, düşüncelerine ve hayallerine ev sahipliği yapmayı üstleniyor.

(...)

istanbul, ayaklarını kentin zeminine basıyor. bu yüzden arnavut kaldırımlarda ya da çin granitlerinde yürüdüğü kadar, zayıf asfalt kaplamalarını sular götürmüş mahallelerin çamurlu sokaklarında da dolaşıyor.

istanbul, yüklendiği ağır sorumluluğu tek başına taşımak niyetinde değil, (...) sorumluluğu sırtlamak isteyeceklere, söyleyecek sözü olanlara açılacak bir kanal olmak istiyor.

istanbul, ortak bir emeğin ürünü olarak çıkıyor. başka emeklerle ve zihinlerle temas etmeyi istiyor, davet ediyor. istanbul, istanbul ansiklopedisi'ni, istanbul kent müzesi girişimi'ni ortaya çıkartmış bir sivil toplum örgütünün, tarih vakfı'nın bünyesinde çıkıyor. bu yüzden sivil toplum sözcülerine kapıları da sayfaları da açık.""",positive
6420334,kahveci,03.12.2004 12:12,"isminin 1930dan once ne olduğunu merak ettiğim şehir. birden kimin aklına gelip de istanbul demiş o ayrı konu. oysa nedim ""bu şehri istanbul ki bi misl ü bahadır / bir sengine yekpare acem mülkü fedadır"" demişti. ama ne önemi var bunların, tarihsel süreç de neymiş derseniz o ayrı.

dün constantinapol/constantiniyye bu gün istanbul yarın kimbilir ne olacak. çünkü coğrafya da yaşıyor ölüyor ve yeni isimlerde çocukları olmuyor mu?

istanbula constantinapol demek bilerek veya bilmeyerek gösterilen siyasi bir tavır. konstantinapol ve istanbul birbirinin devamı, aynı toprak parçası üzerinde farklı iki şehir elbette.

""hepimiz bizansın çocuklarıyız"" (jak çirak, 2004).",negative
828641,angel witch,03.12.2001 18:04,"böyle bir $arkı var ama kimin bilmiyorum (bkz: sözlerini de yazayim tam olsun)

bu $ehir rakıyla ya$ar
bu $ehir sigarayı çeker
bu $ehir gündüzü ya$ar
bu $ehir gece yi sever

bu $ehir adamı söver
bu $ehir kadını döver
bu $ehir kanımızı emer
bu $ehir için ölmeye değer
istanbul elinden öper
bu $ehir
bu $ehir
bu $ehir",negative
6082141,mesup,19.10.2004 17:28,yaşadığım şehir...muhteşem ambiyans...tolerans...frekansss...,positive
11340105,pavane,04.11.2007 17:51,şahane bir ezginin günlüğü şarkısı.,positive
1317660,roxane,30.05.2002 13:28,"24 saat bir nabız gibi atan, insanların gelip kaldığı, sevip öldüğü kent. (bkz: bak bak)
bir de şarıl şarıl yağmur yağan şimşekler çakan gecenin bulutsuz ve sıcacık sabahına uyanabileceğiniz denge yoksunu biricik şehir",negative
9030005,queasiness,28.01.2006 10:57,"ilkokul zamanlarında bir çocuğun ilkokul kitaplarına konulan şarkılardan sıkılıp kendini dayısının koskoca kitaplığında kaybetme hikayesinin duraklarından biridir aynı zamanda. oradan aşırılılan kitaplarla, tatil zamanı yatağın içinde sabahlara kadar kitap okuyan bu çocuk, kuşlu böcekli kafiye olsun diye yazılmış hissizsiz şiirlerden daha fazlası olduğunu keşfetmiştir cahit külebi'nin kitaplarında. bu şiir ise o zaman anlamadığı bir duygudur. anlamadığı, tanımadığı bu duyguyu bilmesine yıllar olmasına rağmen şairin bir şeyleri çok güzel anlattığı ve şiir denilen şeyin güzel olduğunu anlayabilecek bir sezgiyle tekrar tekrar satırlarının arasında kaybolmuştur şiirin...

""artık bu şehir başkadır... herkes beni aldattı gitti...artık bu şehir başkadır... içimdeki şarkı bitti..."" yaşar kurt'un da ağzına sağlık, o çocukluk hatırasını ilk gençlik günlerine taşıyıp getirmiştir.",negative
10578414,stream,14.02.2007 15:00,"bir gnome uygulamasi. masaustu oturumlarinizi kaydedebilirsiniz. masaustunde yaptiginiz butun hareketleri video formatinda kaydeder. ayrica adi; liverpool un 5. avrupa kupasini istanbul da almasindan dolayi verilmis.

http://live.gnome.org/istanbul",positive
7822726,atlantis,09.07.2005 16:05,"masumiyetimin katilidir.
(bkz: atlantis/#7455015)",negative
9560410,kal ho naa ho,19.05.2006 04:20,"29 eylul 1918 tarihli ingiliz daily news gazetesinin haberine gore 20 - 21 eylul 1918 gecelerinde ingiliz ve yunan donanmasi tarafindan bombalanmis sehirdir.

bombardimanda haydarpasa gari, donanma binasi ve sehir merkezi (surici) zarar gormus. ayni zamanda yunan ucaklari sehre havadan brosur atmislar.

bir ingiliz ve bir yunan araci vurularak geri donememis.",negative
7514110,leeloominai,16.05.2005 00:19,insanları birbirinden çalan şehir.,negative
9526248,carpe diem,11.05.2006 21:47,"kültürel açıdan ishal bok a benzettiğim dev şehir. fazlaca tüketilip mideyi bozmuş batı kültürü, ve içinde yüzen tam öğütülememiş doğu kültürü tanecikleri..",negative
11048836,ey,19.07.2007 12:32,"bosuna cekilmedi bunca acilar demektir istanbul.
ve aciyi bir padisah asaletiyle yasayip
bir cocuk masumiyetiyle hissetmektir.

yani aslinda, istanbul,
gozyaslarini cebinde biriktirmektir.",negative
9006121,arundati,24.01.2006 23:35,icinden deniz gecen sehir. her gordugum nehir kole si yerlesim biriminden sonra bir kez daha asik oluyorum...,positive
9831435,morkedi,21.07.2006 23:29,"kaşarlanmış orospudur... ne onunla olur, ne onsuz...",negative
10482727,mornehir,17.01.2007 00:48,"""bu şehri nasıl yapmışlar böyle üstüste, ne gökyüzü koymuşlar ne günaydın, ne buldularsa getirmişler dağların ovaların dışında, hele o sabahların akşamların bungunluğu, o eski kışlarda güz öğleleri"" (turgut uyar)",negative
10761692,eticin,16.04.2007 22:21,"bir garip şehir. bugün yine canı sıkkın…var kafasında birşeyler; sorduğumda “yok bişey” diyor ama her halinden belli birşeye bozuk olduğu…yanında yürüyorum ama beni görnüyor adeta, yüzüme bakmıyor, ben de artık anlamaya çalışmamayı öğrendim…ışıklar çoğaldı, gözünü alıyor biliyorum…
kendine has soğuğunda bir yere varma amaçlı olmaktan çok bir şeylerden, daha çok kendimden kaçmaya yönelik yürüyüşlerimde öğrendim ki fazlaca deşelememek gerek…
dün mavisine yakındım...mavinin yakınında çimenliklerde hoş bir koku vardı, gökyüzünün hafif grisi ki kendine has ""sessiz sakin,adeta hafif sarhoş"" güneşli günlerinde gökyüzü klasik güneşli günler gibi mavi değil de grimsi olur ya; o grinin kokusu otlarda gibiydi... zarganaları sevmem, yüzeyden giderler bilirsin, derin su balıklarıysa az bulunur, ve de diplere dalmak risklidir...etraf zargana dolu ve bende dalış takımı yok dedi...
bir ıslık tutturdum; bu tarzı esas oğlanın, ön cilveleşlemeler esnasında, kafasını kullanarak, huzur ve melodi ikilisini, kaygısız bir kisveyle kuvvetlendirerek kızımızın damarına enjekte ettiği filmlerden fırlamış gibi bulsam da, çalmaya devam ederek ellerim cebimde yürüdüm...",negative
7851893,bankoftears,15.07.2005 07:33,burnumda cok fena tuten $ehir. ke$ke hic cekip gitmeseydim dedigim biricik ve tek evim.,negative
5200095,fatuse,30.07.2004 14:05,"hatirliyormusun! diye baslayacagim sayisiz
yokoluslarda siginagim...",negative
9271648,ntldr,15.03.2006 14:00 ~ 14:02,"bunca geçmişine ve büyüklüğüne rağmen, halen daha doğru düzgün bir metro sistemi olmayan, yöneticilerinin trafik sorununu çözecez diye durmadan yol, köprü yaptığı ama tüm bu yollar, köprüler aynı noktalara bağlandığı için hiçbir sonuç alınamayan, içerisinde yaşayan insanların ömrünü trafikte tükettikleri şehir. dünyada bu çapta olup da ulaşımın hala karayoluyla sağlanmaya çalışıldığı başka bir şehir var mıdır merak ediyorum.",negative
3032867,oannes,29.06.2003 01:42,otobüsleri dolmuşlarından çabuk varan şehir. oysa (bkz: ankara) ...,negative
9019196,charles maurice de talleyrand,26.01.2006 18:11 ~ 20:43,kurumuş gözyaşlarım ve bütüm kahrımdır istanbul.,negative
1649391,khaos,03.10.2002 18:56,"yasli bi orospu.. oyle bi bagimlilik yaratir ki, ondan nefret ettiginiz halde ayrilmak size olum gibi gelir..",negative
5952199,kasif,05.10.2004 11:31,"893.483 km² yüz ölçümü olan, 7.195.773 insanı bünyesinde barındıran, hayatın şah damarı! vazgeçilmez kentin ta kendisi...",positive
8042073,sarenalaja,19.08.2005 00:56,"biten bir şarkının nağmesini dinliyorum
en sonunda en sonunda...

hayaller
dünyanın tüm hayalleri doğar ve bütün dünya beslenir
doğduğum istanbuldan
köşeleri ve gölge sokakları istanbulun kokulu
ve bir kadının mendili düşmüş köşebaşında
kokuyor
en temizinden menekşeler
ve en güzelinden aşkları kokuyor
bir kadın yüzünü görmediğim ve elini tutmadığım
buram buram kokuyor
istanbulun içinde

hiç bilmediğim şehirlerin öyküsü içinde
bir adam geliyor karşıdan en temiz traşı ile
en kibar selamını verip geçiyor
bir martı da neşeyle selamlıyor benimle

hiç sormayın
güneş ne zaman doğacak diye
yürüyoruz işte en tenhasında istanbul sokaklarının
ve kokusu yüreğimizde
istanbul hayallerinin
bir istanbul hayali bir akşam üstü
bir alkole yenik düşüyor,
bir de kokusu mendilin
kaybolurken istanbul
bir faninin gözlerinden
geliyor karanlığın kokuşmuşluğu
özürler ağalar
özürler beyler
bir sultanın yatağıydı
en derin tebessümlerin beslediği
güzel güzel nağmelerin salındığı
oldu bir soytarının maskesi
uşakların metresi güzelim istanbul
fahişesi,
orospusu oldu alim, istanbulun avama
bir yatağı bile olmadan
oldu istanbul bir garip
vakti zamanında seviştiği
gariplerden daha garip",negative
8302465,caponsever,03.10.2005 07:14,türkiyenin kuzey batısında diyebileceğimiz bir yerde konuşlanmış yüksek nüfuslu bir şehir. orada büyüdüm ama şimdi orada değilim. bir gün geri dönüp amına koyacağım.,negative
6463564,haslama cay,10.12.2004 02:36 ~ 14.12.2004 05:23,"dpt'nin 2003 yılı verilerine göre; 81 il içinde;

en fazla (10.018.735) nufüs uyla; 1.
en yüksek (% 90,69) şehirleşme oranıyla 1.
en yüksek nüfus yoğunluğu yla (km2 ye 1928 kişi) 1.
yillik ortalama nufus artişi hizinda (binde 33) 3. (birincilik antalya'da)
tarım hariç tüm sektörlerde istihdam sayı ve oranlarında 1. (tarımda sondan 1.)
en yüksek okur yazar oranı yla (%93,39) 1.
en yüksek kadın okur yazar oranıyla (%89,5) 1.
üniversite yi bitirenlerin okul bitirenlere oranında 2. (birincilik ankara'da)
onbin kişiye düşen hekim sayısında (21) 3. (birincilik ankara'da)
onbin kişiye düşen diş hekimi sayısında (5) 2. (birincilik ankara'da)
onbin kişiye düşen eczane sayısında (4) 4. (birincilik bolu'da)
onbin kişiye hastane yatağı sayısında (34) 7.
imalat sanayi işyeri sayısında (3543) 1.
kırsal nüfus başına tarımsal üretim değerinde sondan 1. (birincilik bolu'da)
daire sayısında (3.393.077) 1.
borulu su tesisatı bulunan daire oranında (%98) 17. (birincilik yalova'da)
gsmh içinde payı (%22) 1.
fert başına düşen milli gelir de (2.750 mio tl) 4. (birincilik kocaeli'nde)
toplam banka mevduat i içindeki payı ile (%44) 1.
fert başına gelir ve kurumsal vergi de (258 mio tl) 1.
fert başına genel bütçe gelirleri nde (1.415 mio tl) 2. (birincilik kocaeli'nde)
fert başına kamu yatırımları miktarında (222 mio tl) 30.
fert başına ihracat ta 3.
fert başına ithalat ta 5. (birincilik kocaeli'nde)
yeterli içme suyu götürülen nufüs oranında 78. (birincilik kirklareli'nde)
onbin kişiye düşen ozel otomobil sayısında (1000) 3. (birincilik ankara'da)
onbin kişiye düşen motorlu taşit sayisinda (1.282) 16. (birincilik ankara'da)
fert başina elektirk tüketiminde 12.
fert başina telefon kontür değerinde 1.
yeşil kart li kişi orani (%5) ile sondan 1.

olan ilimiz.

(bkz: çaylaklik sen nelere kadirsin)",positive
4187678,roxane,14.05.2004 23:14,"sokaklarında yanlız başıma yürürken korkmaya başladığım, artık iyice çığrından çıkmaya başlamış şehir.",negative
6682422,winsome,15.01.2005 12:41,nefret etmeme rağmen yinede kopup biyerlere gittiğimde hep aklımda olan şehir.,positive
7978352,standard,07.08.2005 14:06 ~ 15.08.2005 22:33,marc aryan'ın çok güzel bir parçası.,positive
1964957,henry lee,08.12.2002 05:14,(bkz: istos),positive
10213309,404 not found,31.10.2006 13:19,"aşık olunan şehir. adına her gün yani bir şarkı yazılsa doymayan şehir. hep daha fazlasını ister, koca egolu bir kadın, hep ama hep daha fazla yeni aşık ister. o kadar pisliğine o kadar döküklüğüne rağmen hayranlıktır. beni böyle kabul edin der bi yandan diğer yandan da bütün cazibelerini göz önüne koyar. hiç çekinmez aşıklarından, en pespaye hallerini biliriz ama en görkemli havasını da okuruz, dinleriz, bazen nefesimizin kesildiği olur. biliriz ki istanbul kucaklar herkesi; bütün sevenlerini. kucağından dökülenlere dönüp bakmaz bir daha. bilir ki onlar tekrar cazibe büyüsüne kapılacaktır. ölseler de kendisine koşacaklardır.

sahne tozu yutmuş derler ya öyledir istanbul, tarihiyle övünür her daim. güzelliğinin farkında nisbetli yar misali yeni tarihler, hikayeler ister üstüne yakışacak. kimi sevmiş kimi sevmemiş önemli değildir. aşıklarını bulmaya, şarkılardaki gibi hayatlar, aşklar doğurmaya heveslidir her zaman. hiçbir hikayede arkadaki resim olmamıştır. arkada bir sahnedir bir zaman ama kendini hissettiren bir resim gibi mağrur durmayı bilir. ama hep oradadır. ağırdır. burnu havadadır. farkında olmadan hörmetlendirilir, hakeder denir düşünmeden. itiraf edenler kara sevdasını; en kötü anda sığınırlar havasına, kokusuna anaç güzelin. yine açar kucağını.

istanbul deyip iç geçirmek yeter mi şehr-i aşkın koynuna varabilmeye? yağmurunu sevdiğim...",positive
5253524,revo,03.08.2004 18:36,umutlarin caresizlige donustugu sehir.,negative
8389837,tini,18.10.2005 16:46,(bkz: home sweet home),positive
450302,sezyum,11.06.2001 04:14,"zamanında çok sağlam zil markasıydı, bir ara uzun uzun yazmak isterim. şimdilerde istanbul -agop daha güzel gibi.",negative
2461612,uyku,05.03.2003 08:27,hiç uyumayan şehir. size her daim eşlik eder. gecesi bitince maskesini çıkarır.,positive
4106794,cosmic girl,20.04.2004 16:37,"kendisini sevmeyenleri o da sevmez.
karakterlidir, nefes alır, yaşar istanbul her ne kadar sırtına yük bindikçe huysuzlaşan güzel gözlü bir eşeğe benzese de.

onunla ilgili yorum yapmaya bayılır bir sürü insan. yerer, karalarlar çünkü ya kıskanırlar ya da girdabına güçleri dayanmaz da kızarlar. oysa ki herkesin sevmesi gerekmez. zaten hiçbir istanbullu da şehrini sevdirmeye çalışmaz. o zaten, çokça sevgilisi olan yürekyakandır.

hakkında bir kötü söz bile duymaya katlanamadığım, dünya üzerindeki en güzel şehirdir. nesi güzeldir? sıralamak basit kalır, onu hissetmek gerekir.

(bkz: kedi uzanamadigi cigere mundar der)",positive
9070469,dilsuhte,04.02.2006 15:50,http://www.kotuvepis.com/tekkaredeistanbul.html,negative
9447599,indiegirl,24.04.2006 21:19,"""istanbul bana kalabalık içinde bir yalnızlık olduğunu hatırlatır hep. bitip tükenmek bilmeyen bir uğultunun içinde yorgun insan sesleri ve nefesleri hissederim. bana sokaklardan hayatın çekiciliği ve bir boşluk, beyhudelik duygusu geçer hep. hiçbir şeyin bir bütün, tam ve eksiksiz olmayacağını bile bile kendini koyuverme...ele avuca sığmaz bir hareketlilik, kargaşa ve çeşitlilik ile her şeyin, bütün insanların ve eşyaları, dükkanların ve sokakların, hayallerin ve umutların ağır ağır yıpranarak, eskiyerek birbirine benzediğini görmenin verdiği bir bezginlik."" orhan pamuk

uzun süredir istanbulla ilgili düşündüklerimi özetlemiş bişi bu, özellikle de son cümlesi.",negative
5990392,steinway,09.10.2004 00:43,(bkz: buyukada),positive
7891234,medusa5,22.07.2005 02:47,"dünyanın;
bilindik, bilinmedik;
gizli ama da pek açık seçik;
merkezi olan şehir..

roma ile aynı enlemde;
roma gibi yedi tepeli şehir..

roma nın aynaya bakınca gördüğü şehir..",positive
938570,felixia,23.01.2002 20:54,beni oraya bağlayan onca şeye ragmen bi türlü kavuşamadığım şehir...,negative
9565431,feraye,20.05.2006 12:34,"uzun bir aradan sonra benim için tekrar anlam kazanmış şehir. hala bir soğukluğu, yabancılığı var üzerimde. ve evet hala boğuyor bu şehir beni. ama güzel dostlarla karşılaştıktan sonra istanbul bile gidilesi gözümde.",positive
